Agency,Advertiser,Product,Estimate,Market Code,Market Rank,Market,Network,Station,Media Type,Week Of,Type of Demographic,Demographic,Air Date,Air Day,Air Time,ISCI Length,Air ISCI,Cmml Title,Aired Prg Name,Est Ratings,Act Ratings,Act Impression,Rtg Source,Air Count,Air Detected Event,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,ABC,NSBW,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,18:53:36,30,2TWNCTOK040,Big Claims Zero Revised +,Action News at 6,0.00,0.00,0,,1,1773062192,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,ABC,NSBW,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,17:23:03,30,2TWNCTOK040,Big Claims Zero Revised +,Action News at 5,0.00,0.00,0,,1,1774019991,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,ABC,NSBW,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,17:23:03,30,2TWNCTOK040,Big Claims Zero Revised +,Action News at 5,0.00,0.00,0,,1,1774019991,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,18:20:02,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1754744688,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,18:20:02,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1754744688,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,18:24:28,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1755678763,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,18:24:28,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1755678763,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,17:20:44,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 5,0.00,0.00,0,,1,1758884837,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,17:20:44,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 5,0.00,0.00,0,,1,1758884837,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,17:17:37,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 5,0.00,0.00,0,,1,1761492223,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,17:17:37,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 5,0.00,0.00,0,,1,1761492223,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,18:38:59,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1764880403,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,18:38:59,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1764880403,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/15/2018,1,AD18-54,01/16/2018,Tuesday,18:53:17,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1765763802,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/15/2018,2,AD35-64,01/16/2018,Tuesday,18:53:17,30,2TWNCTOK010,Nasacort OKeeffes,Action News at 6,0.00,0.00,0,,1,1765763802,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,18:53:35,30,2TWNCTOK040,Big Claims Zero Revised +,Action News at 6,0.00,0.00,0,,1,1773061498,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,18:53:35,30,2TWNCTOK040,Big Claims Zero Revised +,Action News at 6,0.00,0.00,0,,1,1773061498,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,17:23:02,30,2TWNCTOK040,Big Claims Zero Revised +,Action News at 5,0.00,0.00,0,,1,1774019317,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,428,125,Monterey-Salinas  CA,NBC,KSBW,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,17:23:02,30,2TWNCTOK040,Big Claims Zero Revised +,Action News at 5,0.00,0.00,0,,1,1774019317,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,23:31:47,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1753006221,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,23:31:47,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1753006221,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,1,AD18-54,01/02/2018,Tuesday,18:12:12,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1753848579,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,2,AD35-64,01/02/2018,Tuesday,18:12:12,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1753848579,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,18:27:46,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1755678403,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,18:27:46,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1755678403,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,23:15:35,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1756518237,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,23:15:35,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1756518237,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,23:12:22,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1758884446,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,23:12:22,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1758884446,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,18:25:53,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1759775578,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,18:25:53,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1759775578,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,18:14:29,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1761491725,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,18:14:29,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1761491725,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,23:09:21,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1762372497,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,23:09:21,30,2TWNCTOK020,Zantac OKeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1762372497,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,23:11:12,30,2TWNCTOK030,Nasacort Okeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1764879971,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,23:11:12,30,2TWNCTOK030,Nasacort Okeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1764879971,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,1,AD18-54,01/16/2018,Tuesday,18:11:42,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1765763281,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,2,AD35-64,01/16/2018,Tuesday,18:11:42,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1765763281,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,18:26:20,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1767554599,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,18:26:20,30,2TWNCTOK010,Nasacort OKeeffes,ABC 7 News at 6,0.00,0.00,0,,1,1767554599,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,23:11:41,30,2TWNCTOK030,Nasacort Okeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1768487947,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,23:11:41,30,2TWNCTOK030,Nasacort Okeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1768487947,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,1,AD18-54,01/22/2018,Monday,23:14:36,30,2TWNCTOK050,Big claims Allergery Days,ABC 7 News at 11,0.00,0.00,0,,1,1771271305,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,2,AD35-64,01/22/2018,Monday,23:14:36,30,2TWNCTOK050,Big claims Allergery Days,ABC 7 News at 11,0.00,0.00,0,,1,1771271305,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,1,AD18-54,01/23/2018,Tuesday,18:23:00,30,2TWNCTOK040,Big Claims Zero Revised +,ABC 7 News at 6,0.00,0.00,0,,1,1772157340,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,2,AD35-64,01/23/2018,Tuesday,18:23:00,30,2TWNCTOK040,Big Claims Zero Revised +,ABC 7 News at 6,0.00,0.00,0,,1,1772157340,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,18:22:11,30,2TWNCTOK040,Big Claims Zero Revised +,ABC 7 News at 6,0.00,0.00,0,,1,1774018838,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,18:22:11,30,2TWNCTOK040,Big Claims Zero Revised +,ABC 7 News at 6,0.00,0.00,0,,1,1774018838,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,23:16:00,30,2TWNCTOK050,Big claims Allergery Days,ABC 7 News at 11,0.00,0.00,0,,1,1774913594,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,23:16:00,30,2TWNCTOK050,Big claims Allergery Days,ABC 7 News at 11,0.00,0.00,0,,1,1774913594,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/29/2018,1,AD18-54,01/29/2018,Monday,23:32:31,30,2TWNCTOK030,Nasacort Okeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1777434975,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,2000,137,156,Bangor  ME,ABC,WVII,Spot,01/29/2018,2,AD35-64,01/29/2018,Monday,23:32:31,30,2TWNCTOK030,Nasacort Okeeffes,ABC 7 News at 11,0.00,0.00,0,,1,1777434975,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/01/2018,1,AD18-54,01/02/2018,Tuesday,22:52:36,30,CPN15XWH22,Big Claims Allergy Days +,PIX11 News at Ten,0.00,0.50,47018,LPM/LV_0102,1,1753848260,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/01/2018,2,AD35-64,01/02/2018,Tuesday,22:52:36,30,CPN15XWH22,Big Claims Allergy Days +,PIX11 News at Ten,0.00,0.55,43191,LPM/LV_0102,1,1753848260,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,18:10:43,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at 6,0.00,0.23,21503,LPM/LV_0104,1,1755677981,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,18:10:43,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at 6,0.00,0.29,22566,LPM/LV_0104,1,1755677981,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/01/2018,1,AD18-54,01/06/2018,Saturday,17:53:17,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.29,27539,LPM/LV_0106,1,1757329145,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/01/2018,2,AD35-64,01/06/2018,Saturday,17:53:17,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.47,37081,LPM/LV_0106,1,1757329145,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,22:38:03,30,CPN15XWH22,Big Claims Allergy Days +,PIX11 News at Ten,0.00,0.10,9382,LPM/LV_0112,1,1762371956,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,22:38:03,30,CPN15XWH22,Big Claims Allergy Days +,PIX11 News at Ten,0.00,0.47,36976,LPM/LV_0112,1,1762371956,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/08/2018,1,AD18-54,01/13/2018,Saturday,22:45:08,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at Ten,0.00,0.28,26192,LPM/LV_0113,1,1763228729,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/08/2018,2,AD35-64,01/13/2018,Saturday,22:45:08,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at Ten,0.00,0.58,45738,LPM/LV_0113,1,1763228729,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/08/2018,1,AD18-54,01/14/2018,Sunday,17:56:57,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.09,8666,LPM/LV_0114,1,1764036597,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/08/2018,2,AD35-64,01/14/2018,Sunday,17:56:57,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.11,8666,LPM/LV_0114,1,1764036597,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,17:54:09,30,CPA153WH22,Workout + Mechanic,PIX11 News at 5,0.00,0.18,17097,LPM/LV_0120,1,1769399472,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,17:54:09,30,CPA153WH22,Workout + Mechanic,PIX11 News at 5,0.00,0.35,27194,LPM/LV_0120,1,1769399472,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,22:54:22,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at Ten,0.00,0.45,41647,LPM/LV_0120,1,1769399473,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,22:54:22,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at Ten,0.00,0.72,56525,LPM/LV_0120,1,1769399473,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/15/2018,1,AD18-54,01/21/2018,Sunday,17:50:22,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.00,0,LPM/LV_0121,1,1770398601,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/15/2018,2,AD35-64,01/21/2018,Sunday,17:50:22,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.16,12791,LPM/LV_0121,1,1770398601,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,22:37:31,30,CPA153WH22,Workout + Mechanic,PIX11 News at Ten,0.00,0.06,5640,LPM/LV_0126,1,1774913041,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,22:37:31,30,CPA153WH22,Workout + Mechanic,PIX11 News at Ten,0.00,0.28,21714,LPM/LV_0126,1,1774913041,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/22/2018,1,AD18-54,01/27/2018,Saturday,17:45:15,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at 5,0.00,0.44,41412,LPM/LV_0127,1,1775800346,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/22/2018,2,AD35-64,01/27/2018,Saturday,17:45:15,30,CPZ152WH23,Dinner Party Resuce V 2 +,PIX11 News at 5,0.00,0.72,56230,LPM/LV_0127,1,1775800346,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/22/2018,1,AD18-54,01/28/2018,Sunday,17:58:58,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.20,19026,LPM/LV_0128,1,1776600583,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,101,1,New York  NY,CW,WPIX,Spot,01/22/2018,2,AD35-64,01/28/2018,Sunday,17:58:58,30,CPA151LR02,Tailgate - Non New + Runn,PIX11 News at 5,0.00,0.36,28439,LPM/LV_0128,1,1776600583,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,18:52:08,30,CPN15XWH22,Big Claims Allergy Days +,KTLA 5 News at 6:30,0.00,0.40,32779,LPM/LV_0104,1,1755677806,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,18:52:08,30,CPN15XWH22,Big Claims Allergy Days +,KTLA 5 News at 6:30,0.00,0.64,41955,LPM/LV_0104,1,1755677806,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,17:58:21,30,CPZ152WH23,Dinner Party Resuce V 2 +,STEVE WILKOS SHOW (AT),0.00,0.18,14664,LPM/LV_0105,1,1756517656,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,17:58:21,30,CPZ152WH23,Dinner Party Resuce V 2 +,STEVE WILKOS SHOW (AT),0.00,0.31,20532,LPM/LV_0105,1,1756517656,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,22:58:36,30,CPA151LR02,Tailgate - Non New + Runn,KTLA 5 Sports Final,0.00,0.53,42947,LPM/LV_0105,1,1757031417,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,22:58:36,30,CPA151LR02,Tailgate - Non New + Runn,KTLA 5 Sports Final,0.00,0.47,30804,LPM/LV_0105,1,1757031417,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,18:26:14,30,CPN15XWH22,Big Claims Allergy Days +,KTLA 5 News at 6,0.00,0.41,33228,LPM/LV_0109,1,1759774800,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,18:26:14,30,CPN15XWH22,Big Claims Allergy Days +,KTLA 5 News at 6,0.00,0.99,64776,LPM/LV_0109,1,1759774800,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,23:11:40,30,CPZ152WH23,Dinner Party Resuce V 2 +,KTLA 5 News at 11,0.00,1.06,86014,LPM/LV_0112,1,1762939740,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,23:11:40,30,CPZ152WH23,Dinner Party Resuce V 2 +,KTLA 5 News at 11,0.00,1.00,65861,LPM/LV_0112,1,1762939740,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/08/2018,1,AD18-54,01/14/2018,Sunday,18:22:29,30,CPA151LR02,Tailgate - Non New + Runn,KTLA 5 News at 6,0.00,0.24,19730,LPM/LV_0114,1,1764036468,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/08/2018,2,AD35-64,01/14/2018,Sunday,18:22:29,30,CPA151LR02,Tailgate - Non New + Runn,KTLA 5 News at 6,0.00,0.33,21491,LPM/LV_0114,1,1764036468,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,18:23:50,30,CPA153WH22,Workout + Mechanic,KTLA 5 News at 6,0.00,0.13,10856,LPM/LV_0120,1,1769399241,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,18:23:50,30,CPA153WH22,Workout + Mechanic,KTLA 5 News at 6,0.00,0.73,47797,LPM/LV_0120,1,1769399241,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,23:09:40,30,CPZ152WH23,Dinner Party Resuce V 2 +,KTLA 5 News at 11,0.00,0.46,37578,LPM/LV_0120,1,1770138514,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,403,2,Los Angeles  CA,CW,KTLA,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,23:09:40,30,CPZ152WH23,Dinner Party Resuce V 2 +,KTLA 5 News at 11,0.00,1.10,72030,LPM/LV_0120,1,1770138514,
